city,timestamp,date_time,weather_main,weather_description,temperature_celsius,feels_like_celsius,temp_min_celsius,temp_max_celsius,pressure,humidity,wind_speed,wind_deg,clouds,lat,lon
Chula Vista,1708905600,2024-02-26 00:00:00,Clouds,overcast clouds,18.11,17.28,18.11,18.11,1017,50,3.38,277,100,32.64,-117.0842
Chula Vista,1708916400,2024-02-26 03:00:00,Clouds,overcast clouds,16.62,15.8,16.62,16.62,1018,56,1.88,305,100,32.64,-117.0842
Chula Vista,1708927200,2024-02-26 06:00:00,Clouds,overcast clouds,15.86,15.07,15.86,15.86,1018,60,1.44,322,100,32.64,-117.0842
Chula Vista,1708938000,2024-02-26 09:00:00,Clouds,overcast clouds,15.43,14.62,15.43,15.43,1018,61,1.08,330,100,32.64,-117.0842
Chula Vista,1708948800,2024-02-26 12:00:00,Clouds,overcast clouds,15.02,14.17,15.02,15.02,1017,61,1.62,351,100,32.64,-117.0842
Chula Vista,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,15.06,14.19,15.06,15.06,1018,60,1.64,359,100,32.64,-117.0842
Chula Vista,1708970400,2024-02-26 18:00:00,Clouds,overcast clouds,17.48,16.46,17.48,17.48,1018,45,1.28,0,100,32.64,-117.0842
Chula Vista,1708981200,2024-02-26 21:00:00,Clouds,overcast clouds,19.03,18.24,19.03,19.03,1016,48,3.53,282,100,32.64,-117.0842
Buffalo,1708560000,2024-02-22 00:00:00,Clouds,scattered clouds,10.55,8.81,6.38,10.55,1017,44,5.88,179,40,42.8865,-78.8784
Buffalo,1708570800,2024-02-22 03:00:00,Clouds,broken clouds,8.85,5.53,5.45,8.85,1017,52,6.77,181,56,42.8865,-78.8784
Buffalo,1708581600,2024-02-22 06:00:00,Clouds,broken clouds,7.59,3.71,6.11,7.59,1014,59,7.43,193,75,42.8865,-78.8784
Buffalo,1708592400,2024-02-22 09:00:00,Clouds,overcast clouds,6.03,1.85,6.03,6.03,1012,77,6.96,196,100,42.8865,-78.8784
Buffalo,1708603200,2024-02-22 12:00:00,Rain,light rain,5.97,2.13,5.97,5.97,1010,84,5.98,193,100,42.8865,-78.8784
Buffalo,1708614000,2024-02-22 15:00:00,Clouds,overcast clouds,6.11,3.03,6.11,6.11,1008,81,4.37,195,100,42.8865,-78.8784
Buffalo,1708624800,2024-02-22 18:00:00,Clouds,overcast clouds,7.22,4.58,7.22,7.22,1006,79,4.01,196,100,42.8865,-78.8784
Buffalo,1708635600,2024-02-22 21:00:00,Clouds,overcast clouds,6.11,3.76,6.11,6.11,1003,82,3.11,185,100,42.8865,-78.8784
Buffalo,1708646400,2024-02-23 00:00:00,Rain,light rain,4.85,3.78,4.85,4.85,1001,96,1.5,139,100,42.8865,-78.8784
Buffalo,1708657200,2024-02-23 03:00:00,Rain,moderate rain,4.54,4.54,4.54,4.54,999,97,0.49,169,100,42.8865,-78.8784
Buffalo,1708668000,2024-02-23 06:00:00,Rain,light rain,4.3,2.92,4.3,4.3,998,99,1.68,337,100,42.8865,-78.8784
Buffalo,1708678800,2024-02-23 09:00:00,Rain,light rain,3.97,1.9,3.97,3.97,998,99,2.26,302,100,42.8865,-78.8784
Buffalo,1708689600,2024-02-23 12:00:00,Clouds,overcast clouds,3.12,0.93,3.12,3.12,999,96,2.23,306,100,42.8865,-78.8784
Buffalo,1708700400,2024-02-23 15:00:00,Clouds,broken clouds,4.49,1.95,4.49,4.49,1001,77,2.92,269,52,42.8865,-78.8784
Buffalo,1708711200,2024-02-23 18:00:00,Clouds,scattered clouds,6.21,3.07,6.21,6.21,1001,64,4.54,277,44,42.8865,-78.8784
Buffalo,1708722000,2024-02-23 21:00:00,Clouds,overcast clouds,4.18,0.43,4.18,4.18,1002,70,4.77,321,88,42.8865,-78.8784
Buffalo,1708732800,2024-02-24 00:00:00,Clouds,overcast clouds,0.72,-4.25,0.72,0.72,1005,62,5.44,355,93,42.8865,-78.8784
Buffalo,1708743600,2024-02-24 03:00:00,Clouds,overcast clouds,-2.26,-7.78,-2.26,-2.26,1008,63,5.06,349,98,42.8865,-78.8784
Buffalo,1708754400,2024-02-24 06:00:00,Clouds,overcast clouds,-3.63,-9.63,-3.63,-3.63,1009,58,5.27,355,98,42.8865,-78.8784
Buffalo,1708765200,2024-02-24 09:00:00,Clouds,overcast clouds,-5.23,-11.62,-5.23,-5.23,1011,52,5.25,354,99,42.8865,-78.8784
Buffalo,1708776000,2024-02-24 12:00:00,Clouds,overcast clouds,-6.34,-12.87,-6.34,-6.34,1013,51,5.03,350,100,42.8865,-78.8784
Buffalo,1708786800,2024-02-24 15:00:00,Clouds,overcast clouds,-5.94,-12.28,-5.94,-5.94,1016,45,4.91,344,99,42.8865,-78.8784
Buffalo,1708797600,2024-02-24 18:00:00,Clouds,broken clouds,-4.92,-10.89,-4.92,-4.92,1016,41,4.74,329,79,42.8865,-78.8784
Buffalo,1708808400,2024-02-24 21:00:00,Clouds,overcast clouds,-4.21,-9.03,-4.21,-4.21,1017,43,3.5,325,86,42.8865,-78.8784
Buffalo,1708819200,2024-02-25 00:00:00,Clouds,broken clouds,-4.31,-4.31,-4.31,-4.31,1019,48,0.99,303,70,42.8865,-78.8784
Buffalo,1708830000,2024-02-25 03:00:00,Clouds,few clouds,-3.81,-7.46,-3.81,-3.81,1019,48,2.44,272,12,42.8865,-78.8784
Buffalo,1708840800,2024-02-25 06:00:00,Clouds,few clouds,-3.75,-8.16,-3.75,-3.75,1020,53,3.16,260,13,42.8865,-78.8784
Buffalo,1708851600,2024-02-25 09:00:00,Clouds,few clouds,-3.23,-8.37,-3.23,-3.23,1019,61,4.16,234,21,42.8865,-78.8784
Buffalo,1708862400,2024-02-25 12:00:00,Clouds,few clouds,-3.33,-9.54,-3.33,-3.33,1018,65,5.75,205,23,42.8865,-78.8784
Buffalo,1708873200,2024-02-25 15:00:00,Clouds,few clouds,0.13,-5.88,0.13,0.13,1018,46,7.31,214,24,42.8865,-78.8784
Buffalo,1708884000,2024-02-25 18:00:00,Clouds,few clouds,4.44,-0.54,4.44,4.44,1014,35,7.97,220,16,42.8865,-78.8784
Buffalo,1708894800,2024-02-25 21:00:00,Clouds,overcast clouds,5.38,0.96,5.38,5.38,1012,40,7.12,212,94,42.8865,-78.8784
Buffalo,1708905600,2024-02-26 00:00:00,Clouds,overcast clouds,4.74,0.13,4.74,4.74,1012,54,7.13,212,97,42.8865,-78.8784
Buffalo,1708916400,2024-02-26 03:00:00,Clouds,overcast clouds,4.62,0.03,4.62,4.62,1013,62,6.98,211,100,42.8865,-78.8784
Buffalo,1708927200,2024-02-26 06:00:00,Clouds,overcast clouds,4.52,0.38,4.52,4.52,1012,75,5.78,203,100,42.8865,-78.8784
Buffalo,1708938000,2024-02-26 09:00:00,Rain,light rain,4.36,0.63,4.36,4.36,1010,81,4.81,200,100,42.8865,-78.8784
Buffalo,1708948800,2024-02-26 12:00:00,Rain,light rain,4.03,0.33,4.03,4.03,1011,89,4.6,199,100,42.8865,-78.8784
Buffalo,1708959600,2024-02-26 15:00:00,Rain,light rain,4.86,1.64,4.86,4.86,1012,94,4.09,226,100,42.8865,-78.8784
Buffalo,1708970400,2024-02-26 18:00:00,Rain,light rain,4.38,3.03,4.38,4.38,1013,98,1.66,259,100,42.8865,-78.8784
Buffalo,1708981200,2024-02-26 21:00:00,Rain,light rain,4.37,4.37,4.37,4.37,1015,97,0.66,82,100,42.8865,-78.8784
North Las Vegas,1708560000,2024-02-22 00:00:00,Clouds,broken clouds,17.12,16.17,15.57,17.12,1017,49,3.78,270,75,36.1989,-115.1175
North Las Vegas,1708570800,2024-02-22 03:00:00,Clouds,broken clouds,16.3,15.29,14.66,16.3,1017,50,1.51,245,83,36.1989,-115.1175
North Las Vegas,1708581600,2024-02-22 06:00:00,Clouds,broken clouds,14.57,13.47,13.29,14.57,1018,53,1.41,276,82,36.1989,-115.1175
North Las Vegas,1708592400,2024-02-22 09:00:00,Clouds,broken clouds,12.19,10.95,12.19,12.19,1019,57,1.12,301,79,36.1989,-115.1175
North Las Vegas,1708603200,2024-02-22 12:00:00,Clouds,broken clouds,11.24,9.93,11.24,11.24,1019,58,0.83,332,63,36.1989,-115.1175
North Las Vegas,1708614000,2024-02-22 15:00:00,Clouds,broken clouds,11.25,9.97,11.25,11.25,1021,59,0.83,333,60,36.1989,-115.1175
North Las Vegas,1708624800,2024-02-22 18:00:00,Clouds,broken clouds,14.75,13.51,14.75,14.75,1022,47,1.08,93,76,36.1989,-115.1175
North Las Vegas,1708635600,2024-02-22 21:00:00,Clouds,overcast clouds,16.78,15.58,16.78,16.78,1021,41,1.25,81,95,36.1989,-115.1175
North Las Vegas,1708646400,2024-02-23 00:00:00,Clouds,broken clouds,17.54,16.32,17.54,17.54,1019,37,1.69,57,70,36.1989,-115.1175
North Las Vegas,1708657200,2024-02-23 03:00:00,Clear,clear sky,15.47,14.27,15.47,15.47,1020,46,0.6,53,5,36.1989,-115.1175
North Las Vegas,1708668000,2024-02-23 06:00:00,Clear,clear sky,14.37,13.09,14.37,14.37,1021,47,1.74,302,3,36.1989,-115.1175
North Las Vegas,1708678800,2024-02-23 09:00:00,Clouds,few clouds,13.44,11.88,13.44,13.44,1021,40,2.26,337,16,36.1989,-115.1175
North Las Vegas,1708689600,2024-02-23 12:00:00,Clouds,scattered clouds,12.4,10.66,12.4,12.4,1021,37,2.35,343,45,36.1989,-115.1175
North Las Vegas,1708700400,2024-02-23 15:00:00,Clouds,overcast clouds,11.99,10.24,11.99,11.99,1022,38,2.3,359,93,36.1989,-115.1175
North Las Vegas,1708711200,2024-02-23 18:00:00,Clouds,broken clouds,16.57,14.96,16.57,16.57,1022,26,3.05,27,76,36.1989,-115.1175
North Las Vegas,1708722000,2024-02-23 21:00:00,Clouds,overcast clouds,18.74,17.22,18.74,18.74,1019,21,2.82,51,85,36.1989,-115.1175
North Las Vegas,1708732800,2024-02-24 00:00:00,Clouds,overcast clouds,19.04,17.5,19.04,19.04,1018,19,2.39,40,87,36.1989,-115.1175
North Las Vegas,1708743600,2024-02-24 03:00:00,Clouds,overcast clouds,16.2,14.61,16.2,16.2,1018,28,1.13,348,93,36.1989,-115.1175
North Las Vegas,1708754400,2024-02-24 06:00:00,Clouds,overcast clouds,14.94,13.25,14.94,14.94,1018,29,2.34,327,87,36.1989,-115.1175
North Las Vegas,1708765200,2024-02-24 09:00:00,Clouds,overcast clouds,14.05,12.27,14.05,14.05,1017,29,1.67,349,100,36.1989,-115.1175
North Las Vegas,1708776000,2024-02-24 12:00:00,Clouds,overcast clouds,12.98,11.14,12.98,12.98,1016,31,1.36,11,100,36.1989,-115.1175
North Las Vegas,1708786800,2024-02-24 15:00:00,Clouds,overcast clouds,12.67,10.88,12.67,12.67,1017,34,1.18,20,100,36.1989,-115.1175
North Las Vegas,1708797600,2024-02-24 18:00:00,Clouds,overcast clouds,16.52,14.85,16.52,16.52,1017,24,0.92,51,100,36.1989,-115.1175
North Las Vegas,1708808400,2024-02-24 21:00:00,Clouds,overcast clouds,18.63,17.1,18.63,18.63,1016,21,1.33,116,100,36.1989,-115.1175
North Las Vegas,1708819200,2024-02-25 00:00:00,Clouds,overcast clouds,18.73,17.23,18.73,18.73,1014,22,0.83,131,100,36.1989,-115.1175
North Las Vegas,1708830000,2024-02-25 03:00:00,Clouds,overcast clouds,16.28,14.77,16.28,16.28,1015,31,0.52,20,100,36.1989,-115.1175
North Las Vegas,1708840800,2024-02-25 06:00:00,Clouds,broken clouds,14.6,13.0,14.6,14.6,1015,34,0.15,278,83,36.1989,-115.1175
North Las Vegas,1708851600,2024-02-25 09:00:00,Clear,clear sky,13.33,11.66,13.33,13.33,1015,36,0.11,18,7,36.1989,-115.1175
North Las Vegas,1708862400,2024-02-25 12:00:00,Clear,clear sky,12.15,10.41,12.15,12.15,1015,38,0.72,81,5,36.1989,-115.1175
North Las Vegas,1708873200,2024-02-25 15:00:00,Clouds,broken clouds,12.35,10.68,12.35,12.35,1015,40,1.02,74,59,36.1989,-115.1175
North Las Vegas,1708884000,2024-02-25 18:00:00,Clouds,broken clouds,16.54,15.03,16.54,16.54,1015,30,1.64,102,79,36.1989,-115.1175
North Las Vegas,1708894800,2024-02-25 21:00:00,Clouds,overcast clouds,19.31,17.92,19.31,19.31,1013,24,1.49,152,100,36.1989,-115.1175
North Las Vegas,1708905600,2024-02-26 00:00:00,Clouds,broken clouds,21.34,20.05,21.34,21.34,1010,20,4.47,212,70,36.1989,-115.1175
North Las Vegas,1708916400,2024-02-26 03:00:00,Clear,clear sky,17.31,15.91,17.31,17.31,1011,31,5.04,209,7,36.1989,-115.1175
North Las Vegas,1708927200,2024-02-26 06:00:00,Clear,clear sky,15.51,14.08,15.51,15.51,1011,37,2.62,208,5,36.1989,-115.1175
North Las Vegas,1708938000,2024-02-26 09:00:00,Clear,clear sky,14.04,12.67,14.04,14.04,1011,45,2.73,198,1,36.1989,-115.1175
North Las Vegas,1708948800,2024-02-26 12:00:00,Clear,clear sky,12.69,11.37,12.69,12.69,1010,52,1.39,176,1,36.1989,-115.1175
North Las Vegas,1708959600,2024-02-26 15:00:00,Clear,clear sky,11.97,10.71,11.97,11.97,1011,57,0.57,201,0,36.1989,-115.1175
North Las Vegas,1708970400,2024-02-26 18:00:00,Clear,clear sky,16.59,15.27,16.59,16.59,1010,37,2.07,244,0,36.1989,-115.1175
North Las Vegas,1708981200,2024-02-26 21:00:00,Clear,clear sky,19.09,17.84,19.09,19.09,1007,30,7.34,238,1,36.1989,-115.1175
Gilbert,1708560000,2024-02-22 00:00:00,Clear,clear sky,21.65,20.78,19.49,21.65,1017,35,7.51,262,0,33.3528,-111.789
Gilbert,1708570800,2024-02-22 03:00:00,Clouds,few clouds,20.12,19.21,17.07,20.12,1017,39,4.0,250,18,33.3528,-111.789
Gilbert,1708581600,2024-02-22 06:00:00,Clouds,few clouds,17.6,16.64,15.58,17.6,1018,47,2.89,244,21,33.3528,-111.789
Gilbert,1708592400,2024-02-22 09:00:00,Clouds,scattered clouds,14.33,13.28,14.33,14.33,1019,56,0.76,149,44,33.3528,-111.789
Gilbert,1708603200,2024-02-22 12:00:00,Clouds,scattered clouds,13.33,12.29,13.33,13.33,1019,60,1.92,134,48,33.3528,-111.789
Gilbert,1708614000,2024-02-22 15:00:00,Clear,clear sky,14.0,13.02,14.0,14.0,1020,60,0.48,85,7,33.3528,-111.789
Gilbert,1708624800,2024-02-22 18:00:00,Clear,clear sky,17.88,16.9,17.88,17.88,1021,45,0.53,349,8,33.3528,-111.789
Gilbert,1708635600,2024-02-22 21:00:00,Clear,clear sky,20.23,19.22,20.23,20.23,1018,35,1.74,306,3,33.3528,-111.789
Gilbert,1708646400,2024-02-23 00:00:00,Clear,clear sky,20.87,19.8,20.87,20.87,1016,30,2.4,299,1,33.3528,-111.789
Gilbert,1708657200,2024-02-23 03:00:00,Clear,clear sky,18.45,17.21,18.45,18.45,1018,33,2.56,265,4,33.3528,-111.789
Gilbert,1708668000,2024-02-23 06:00:00,Clouds,scattered clouds,16.87,15.63,16.87,16.87,1018,39,1.53,279,28,33.3528,-111.789
Gilbert,1708678800,2024-02-23 09:00:00,Clouds,overcast clouds,15.67,14.39,15.67,15.67,1017,42,1.06,354,97,33.3528,-111.789
Gilbert,1708689600,2024-02-23 12:00:00,Clouds,overcast clouds,14.48,13.13,14.48,14.48,1017,44,1.6,21,99,33.3528,-111.789
Gilbert,1708700400,2024-02-23 15:00:00,Clouds,overcast clouds,14.81,13.44,14.81,14.81,1018,42,2.09,30,100,33.3528,-111.789
Gilbert,1708711200,2024-02-23 18:00:00,Clouds,overcast clouds,19.37,18.09,19.37,19.37,1018,28,1.95,37,100,33.3528,-111.789
Gilbert,1708722000,2024-02-23 21:00:00,Clouds,overcast clouds,22.78,21.58,22.78,22.78,1015,18,1.85,14,92,33.3528,-111.789
Gilbert,1708732800,2024-02-24 00:00:00,Clouds,broken clouds,23.6,22.49,23.6,23.6,1013,18,1.43,273,66,33.3528,-111.789
Gilbert,1708743600,2024-02-24 03:00:00,Clear,clear sky,19.44,18.04,19.44,19.44,1015,23,1.72,295,2,33.3528,-111.789
Gilbert,1708754400,2024-02-24 06:00:00,Clear,clear sky,18.04,16.55,18.04,18.04,1015,25,1.65,358,6,33.3528,-111.789
Gilbert,1708765200,2024-02-24 09:00:00,Clouds,overcast clouds,16.76,15.17,16.76,16.76,1015,26,1.77,358,86,33.3528,-111.789
Gilbert,1708776000,2024-02-24 12:00:00,Clouds,overcast clouds,15.95,14.28,15.95,15.95,1015,26,2.04,37,93,33.3528,-111.789
Gilbert,1708786800,2024-02-24 15:00:00,Clouds,overcast clouds,16.14,14.54,16.14,16.14,1016,28,2.08,49,97,33.3528,-111.789
Gilbert,1708797600,2024-02-24 18:00:00,Clouds,overcast clouds,21.06,19.74,21.06,21.06,1016,20,1.91,57,97,33.3528,-111.789
Gilbert,1708808400,2024-02-24 21:00:00,Clouds,overcast clouds,23.79,22.77,23.79,23.79,1014,21,1.14,189,99,33.3528,-111.789
Gilbert,1708819200,2024-02-25 00:00:00,Clouds,overcast clouds,23.91,22.93,23.91,23.91,1014,22,2.04,237,99,33.3528,-111.789
Gilbert,1708830000,2024-02-25 03:00:00,Clouds,overcast clouds,20.28,19.07,20.28,20.28,1015,27,1.1,226,89,33.3528,-111.789
Gilbert,1708840800,2024-02-25 06:00:00,Clouds,overcast clouds,19.08,17.8,19.08,19.08,1015,29,0.64,205,95,33.3528,-111.789
Gilbert,1708851600,2024-02-25 09:00:00,Clouds,overcast clouds,18.31,17.01,18.31,18.31,1015,31,1.39,108,100,33.3528,-111.789
Gilbert,1708862400,2024-02-25 12:00:00,Clouds,overcast clouds,17.73,16.47,17.73,17.73,1015,35,1.04,71,100,33.3528,-111.789
Gilbert,1708873200,2024-02-25 15:00:00,Clouds,overcast clouds,17.96,16.78,17.96,17.96,1016,37,1.39,62,100,33.3528,-111.789
Gilbert,1708884000,2024-02-25 18:00:00,Clouds,overcast clouds,22.29,21.25,22.29,22.29,1016,26,1.65,137,100,33.3528,-111.789
Gilbert,1708894800,2024-02-25 21:00:00,Clouds,overcast clouds,24.37,23.44,24.37,24.37,1014,22,2.97,184,100,33.3528,-111.789
Gilbert,1708905600,2024-02-26 00:00:00,Clouds,overcast clouds,24.08,23.2,24.08,24.08,1013,25,1.61,166,100,33.3528,-111.789
Gilbert,1708916400,2024-02-26 03:00:00,Clouds,overcast clouds,21.18,20.19,21.18,21.18,1014,32,1.24,156,100,33.3528,-111.789
Gilbert,1708927200,2024-02-26 06:00:00,Clouds,overcast clouds,19.1,18.19,19.1,19.1,1015,43,1.35,255,100,33.3528,-111.789
Gilbert,1708938000,2024-02-26 09:00:00,Rain,light rain,17.98,17.14,17.98,17.98,1014,50,0.65,111,100,33.3528,-111.789
Gilbert,1708948800,2024-02-26 12:00:00,Clouds,overcast clouds,17.69,16.74,17.69,17.69,1013,47,1.69,134,100,33.3528,-111.789
Gilbert,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,17.94,16.96,17.94,17.94,1014,45,1.07,148,100,33.3528,-111.789
Gilbert,1708970400,2024-02-26 18:00:00,Clouds,overcast clouds,20.28,19.2,20.28,20.28,1014,32,1.57,214,100,33.3528,-111.789
Gilbert,1708981200,2024-02-26 21:00:00,Clouds,overcast clouds,21.67,20.57,21.67,21.67,1012,26,2.69,245,100,33.3528,-111.789
Madison,1708560000,2024-02-22 00:00:00,Clear,clear sky,17.85,16.6,12.96,17.85,1017,35,3.3,161,0,34.7334,-86.5667
Madison,1708570800,2024-02-22 03:00:00,Clouds,scattered clouds,15.59,14.43,11.06,15.59,1018,47,3.59,154,30,34.7334,-86.5667
Madison,1708581600,2024-02-22 06:00:00,Clouds,scattered clouds,12.65,11.54,10.05,12.65,1018,60,3.59,159,30,34.7334,-86.5667
Madison,1708592400,2024-02-22 09:00:00,Clouds,broken clouds,9.22,7.24,9.22,9.22,1017,81,3.6,161,67,34.7334,-86.5667
Madison,1708603200,2024-02-22 12:00:00,Clouds,broken clouds,8.68,6.21,8.68,8.68,1016,88,4.37,165,81,34.7334,-86.5667
Madison,1708614000,2024-02-22 15:00:00,Clouds,overcast clouds,12.74,12.03,12.74,12.74,1014,75,6.52,185,99,34.7334,-86.5667
Madison,1708624800,2024-02-22 18:00:00,Clouds,overcast clouds,17.65,17.06,17.65,17.65,1010,61,7.84,207,100,34.7334,-86.5667
Madison,1708635600,2024-02-22 21:00:00,Clouds,overcast clouds,17.62,17.16,17.62,17.62,1007,66,6.66,215,87,34.7334,-86.5667
Madison,1708646400,2024-02-23 00:00:00,Rain,light rain,14.9,14.69,14.9,14.9,1006,86,3.08,230,94,34.7334,-86.5667
Madison,1708657200,2024-02-23 03:00:00,Rain,moderate rain,12.84,12.66,12.84,12.84,1005,95,2.86,224,72,34.7334,-86.5667
Madison,1708668000,2024-02-23 06:00:00,Rain,light rain,12.87,12.69,12.87,12.87,1004,95,2.64,234,85,34.7334,-86.5667
Madison,1708678800,2024-02-23 09:00:00,Rain,light rain,12.83,12.57,12.83,12.83,1003,92,3.88,316,96,34.7334,-86.5667
Madison,1708689600,2024-02-23 12:00:00,Rain,light rain,9.75,7.48,9.75,9.75,1006,90,4.5,330,95,34.7334,-86.5667
Madison,1708700400,2024-02-23 15:00:00,Clouds,overcast clouds,10.47,9.58,10.47,10.47,1009,77,4.8,344,91,34.7334,-86.5667
Madison,1708711200,2024-02-23 18:00:00,Clouds,broken clouds,14.55,13.47,14.55,14.55,1009,54,5.15,326,51,34.7334,-86.5667
Madison,1708722000,2024-02-23 21:00:00,Clouds,few clouds,15.8,14.69,15.8,15.8,1007,48,6.12,303,13,34.7334,-86.5667
Madison,1708732800,2024-02-24 00:00:00,Clear,clear sky,11.28,10.03,11.28,11.28,1010,60,5.18,305,9,34.7334,-86.5667
Madison,1708743600,2024-02-24 03:00:00,Clear,clear sky,8.51,6.71,8.51,8.51,1012,69,3.02,306,4,34.7334,-86.5667
Madison,1708754400,2024-02-24 06:00:00,Clear,clear sky,6.8,5.74,6.8,6.8,1013,75,1.73,277,2,34.7334,-86.5667
Madison,1708765200,2024-02-24 09:00:00,Clear,clear sky,5.75,4.8,5.75,5.75,1012,80,1.5,238,5,34.7334,-86.5667
Madison,1708776000,2024-02-24 12:00:00,Clouds,scattered clouds,5.62,3.66,5.62,5.62,1013,78,2.47,244,27,34.7334,-86.5667
Madison,1708786800,2024-02-24 15:00:00,Clear,clear sky,10.14,8.85,10.14,10.14,1015,63,5.49,305,7,34.7334,-86.5667
Madison,1708797600,2024-02-24 18:00:00,Clear,clear sky,12.43,10.96,12.43,12.43,1016,47,7.44,313,7,34.7334,-86.5667
Madison,1708808400,2024-02-24 21:00:00,Clouds,scattered clouds,11.05,9.54,11.05,11.05,1017,51,6.63,339,28,34.7334,-86.5667
Madison,1708819200,2024-02-25 00:00:00,Clouds,scattered clouds,5.65,2.69,5.65,5.65,1021,64,3.95,12,26,34.7334,-86.5667
Madison,1708830000,2024-02-25 03:00:00,Clear,clear sky,3.24,1.03,3.24,3.24,1023,72,2.28,33,2,34.7334,-86.5667
Madison,1708840800,2024-02-25 06:00:00,Clear,clear sky,2.11,2.11,2.11,2.11,1023,73,1.18,53,1,34.7334,-86.5667
Madison,1708851600,2024-02-25 09:00:00,Clear,clear sky,1.27,1.27,1.27,1.27,1023,74,1.25,122,0,34.7334,-86.5667
Madison,1708862400,2024-02-25 12:00:00,Clear,clear sky,0.75,-1.53,0.75,0.75,1024,76,1.96,143,3,34.7334,-86.5667
Madison,1708873200,2024-02-25 15:00:00,Clear,clear sky,6.26,4.03,6.26,6.26,1024,54,2.98,152,6,34.7334,-86.5667
Madison,1708884000,2024-02-25 18:00:00,Clouds,few clouds,13.23,11.76,13.23,13.23,1022,44,4.04,179,19,34.7334,-86.5667
Madison,1708894800,2024-02-25 21:00:00,Clouds,overcast clouds,14.93,13.81,14.93,14.93,1019,51,4.89,186,100,34.7334,-86.5667
Madison,1708905600,2024-02-26 00:00:00,Clouds,overcast clouds,10.99,9.89,10.99,10.99,1019,67,2.8,152,99,34.7334,-86.5667
Madison,1708916400,2024-02-26 03:00:00,Clouds,broken clouds,9.53,7.74,9.53,9.53,1020,74,3.36,148,68,34.7334,-86.5667
Madison,1708927200,2024-02-26 06:00:00,Clouds,broken clouds,10.33,9.19,10.33,10.33,1020,68,4.21,166,84,34.7334,-86.5667
Madison,1708938000,2024-02-26 09:00:00,Clouds,overcast clouds,11.23,10.29,11.23,11.23,1018,72,5.35,177,100,34.7334,-86.5667
Madison,1708948800,2024-02-26 12:00:00,Clouds,overcast clouds,10.6,9.8,10.6,10.6,1019,80,4.43,183,92,34.7334,-86.5667
Madison,1708959600,2024-02-26 15:00:00,Clouds,overcast clouds,12.05,11.37,12.05,12.05,1019,79,4.55,180,86,34.7334,-86.5667
Madison,1708970400,2024-02-26 18:00:00,Rain,light rain,13.58,13.06,13.58,13.58,1017,79,4.28,185,93,34.7334,-86.5667
Madison,1708981200,2024-02-26 21:00:00,Clouds,overcast clouds,16.18,15.81,16.18,16.18,1015,75,3.84,179,100,34.7334,-86.5667
Reno,1708560000,2024-02-22 00:00:00,Clouds,scattered clouds,9.25,7.49,7.16,9.25,1019,44,3.2,257,40,39.5296,-119.8138
Reno,1708570800,2024-02-22 03:00:00,Clouds,scattered clouds,7.38,5.7,3.64,7.38,1020,52,2.53,243,37,39.5296,-119.8138
Reno,1708581600,2024-02-22 06:00:00,Clouds,scattered clouds,4.34,2.21,1.88,4.34,1023,62,2.4,249,25,39.5296,-119.8138
Reno,1708592400,2024-02-22 09:00:00,Clear,clear sky,1.09,-0.91,1.09,1.09,1026,68,1.78,246,3,39.5296,-119.8138
Reno,1708603200,2024-02-22 12:00:00,Clear,clear sky,0.76,-1.07,0.76,0.76,1026,64,1.62,241,2,39.5296,-119.8138
Reno,1708614000,2024-02-22 15:00:00,Clear,clear sky,0.85,-0.58,0.85,0.85,1026,62,1.37,223,1,39.5296,-119.8138
Reno,1708624800,2024-02-22 18:00:00,Clear,clear sky,5.33,5.33,5.33,5.33,1025,53,0.98,135,4,39.5296,-119.8138
Reno,1708635600,2024-02-22 21:00:00,Clouds,scattered clouds,8.38,8.38,8.38,8.38,1022,43,1.03,161,34,39.5296,-119.8138
Reno,1708646400,2024-02-23 00:00:00,Clouds,few clouds,9.06,9.06,9.06,9.06,1021,40,0.23,11,21,39.5296,-119.8138
Reno,1708657200,2024-02-23 03:00:00,Clouds,scattered clouds,6.17,6.17,6.17,6.17,1023,56,0.61,178,45,39.5296,-119.8138
Reno,1708668000,2024-02-23 06:00:00,Clouds,broken clouds,4.41,3.46,4.41,4.41,1025,61,1.37,234,71,39.5296,-119.8138
Reno,1708678800,2024-02-23 09:00:00,Clear,clear sky,3.29,2.04,3.29,3.29,1025,61,1.47,227,3,39.5296,-119.8138
Reno,1708689600,2024-02-23 12:00:00,Clear,clear sky,2.73,2.73,2.73,2.73,1025,62,1.13,229,2,39.5296,-119.8138
Reno,1708700400,2024-02-23 15:00:00,Clouds,scattered clouds,2.79,2.79,2.79,2.79,1026,63,0.63,210,38,39.5296,-119.8138
Reno,1708711200,2024-02-23 18:00:00,Clouds,broken clouds,6.89,6.14,6.89,6.89,1025,50,1.47,89,69,39.5296,-119.8138
Reno,1708722000,2024-02-23 21:00:00,Clouds,overcast clouds,9.61,8.34,9.61,9.61,1022,40,2.53,104,100,39.5296,-119.8138
Reno,1708732800,2024-02-24 00:00:00,Clouds,overcast clouds,9.72,8.28,9.72,9.72,1020,42,2.82,110,100,39.5296,-119.8138
Reno,1708743600,2024-02-24 03:00:00,Clouds,overcast clouds,6.78,5.91,6.78,6.78,1021,53,1.56,136,100,39.5296,-119.8138
